date,chain,tvl,share_within_chains
2024-10-01,Polygon,18017,2.122526370723189e-05
2024-10-01,Solana,107735487,0.1269198047511824
2024-10-01,Sui,8294006,0.00977090883828404
2024-10-02,Aptos,15555601,0.01839010712457786
2024-10-02,Arbitrum,10760257,0.012720966481332916
2024-10-02,Ethereum,668898802,0.7907840156276699
2024-10-02,Mantle,27587536,0.03261447386977515
2024-10-02,Noble,8015932,0.00947657684092898
2024-10-02,Polygon,17561,2.0760925355099544e-05
2024-10-02,Solana,106808148,0.1262704850489394
2024-10-02,Sui,8224047,0.00972261408142078
2024-10-03,Aptos,15557701,0.01846769824493573
2024-10-03,Arbitrum,10761921,0.012774889398108176
2024-10-03,Ethereum,662665970,0.7866146271320956
2024-10-03,Mantle,28153597,0.03341959932933072
2024-10-03,Noble,8017014,0.009516560022423954
2024-10-03,Polygon,16477,1.9558947943645785e-05
2024-10-03,Solana,108867760,0.12923097958252855
2024-10-03,Sui,8387284,0.009956087342633563
2024-10-04,Aptos,15559801,0.01861139516212532
2024-10-04,Arbitrum,10763366,0.012874281483457543
2024-10-04,Ethereum,659708938,0.7890913088865361
2024-10-04,Mantle,27523163,0.03292101632306137
2024-10-04,Noble,8018096,0.009590608074219997
2024-10-04,Polygon,17275,2.066297965029983e-05
2024-10-04,Solana,106260429,0.12710026524220722
2024-10-04,Sui,8185181,0.009790461848742158
2024-10-05,Aptos,15561902,0.018633659167103262
2024-10-05,Arbitrum,10764759,0.012889610166032876
2024-10-05,Ethereum,658279851,0.7882174286989804
2024-10-05,Mantle,27627714,0.03308113662727134
2024-10-05,Noble,8019178,0.009602080108995211
2024-10-05,Polygon,17475,2.092438276151138e-05
2024-10-05,Solana,106662930,0.127717080044881
2024-10-05,Sui,8216274,0.009838080803974487
2024-10-06,Aptos,15564002,0.01872783870448597
2024-10-06,Arbitrum,10766113,0.012954639027820064
2024-10-06,Ethereum,654747125,0.7878435475159867
2024-10-06,Mantle,27524302,0.03311941802047832
2024-10-06,Noble,8020261,0.009650612636510798
2024-10-06,Polygon,17643,2.1229453598325543e-05
2024-10-06,Solana,106160010,0.12774012391842518
2024-10-06,Sui,8262913,0.009942590722694605
2024-10-07,Aptos,15566103,0.018453200210430055
2024-10-07,Arbitrum,10767626,0.012764733624660721
2024-10-07,Ethereum,666052816,0.7895878605177372
2024-10-07,Mantle,27795275,0.032950557662310295
2024-10-07,Noble,8021343,0.009509088327086853
2024-10-07,Polygon,15307,1.8146040510014155e-05
2024-10-07,Solana,107079068,0.12693938104805386
2024-10-07,Sui,8247366,0.00977703256921104
2024-10-08,Aptos,15568205,0.018541656135044222
2024-10-08,Arbitrum,10669019,0.012706749531898723
2024-10-08,Ethereum,662641307,0.7892025609420142
2024-10-08,Mantle,27716683,0.03301043411170561
2024-10-08,Noble,8022426,0.009554670192282172
2024-10-08,Polygon,14832,1.766483957495266e-05
2024-10-08,Solana,106777486,0.12717146442871854
2024-10-08,Sui,8224047,0.00979479981876151
2024-10-09,Aptos,15570306,0.018302920026444274
2024-10-09,Arbitrum,10670480,0.012543166594399177
2024-10-09,Ethereum,652144273,0.7665966535546983
2024-10-09,Mantle,27821472,0.032704185584660865
2024-10-09,Noble,8023509,0.009431647878882782
2024-10-09,Polygon,13774,1.6191359401943893e-05
2024-10-09,Solana,128201698,0.15070130450540667
2024-10-09,Sui,8255140,0.009703930496105932
2024-10-10,Aptos,15572408,0.018296479818613272
2024-10-10,Arbitrum,10671898,0.012538726597922387
2024-10-10,Ethereum,652685434,0.7668592982590647
2024-10-10,Mantle,27795275,0.032657485476254286
2024-10-10,Noble,8024592,0.009428328976520878
2024-10-10,Polygon,14873,1.7474724804425573e-05
2024-10-10,Solana,128103131,0.1505121334505667
2024-10-10,Sui,8247366,0.009690072696253353
2024-10-11,Aptos,15574510,0.018407574945357035
2024-10-11,Arbitrum,10673348,0.012614872200016348
2024-10-11,Ethereum,647842109,0.7656871499761894
2024-10-11,Mantle,27742881,0.03278942073988984
2024-10-11,Noble,8025675,0.009485577013310743
2024-10-11,Polygon,15115,1.7864478259609552e-05
2024-10-11,Solana,127986982,0.15126832004313856
2024-10-11,Sui,8231820,0.009729220603838512
2024-10-12,Aptos,15576613,0.018526835998328557
2024-10-12,Arbitrum,10674749,0.012696555024274005
2024-10-12,Ethereum,647411157,0.7700313495127049
2024-10-12,Mantle,22511472,0.026775162856326043
2024-10-12,Noble,8026759,0.009547033593959595
2024-10-12,Polygon,14955,1.7787488997447878e-05
2024-10-12,Solana,128288635,0.1525866053868343
2024-10-12,Sui,8255140,0.009818670138575184
2024-10-13,Aptos,15578715,0.018368914739534583
2024-10-13,Arbitrum,10676183,0.012588322931042036
2024-10-13,Ethereum,654878938,0.7721699367912536
2024-10-13,Mantle,22490275,0.02651835815365299
2024-10-13,Noble,8027842,0.009465655237961204
2024-10-13,Polygon,14687,1.731749061328514e-05
2024-10-13,Solana,128188085,0.15114699793848285
2024-10-13,Sui,8247366,0.009724496717459456
2024-10-14,Aptos,15580818,0.017971697495077942
2024-10-14,Arbitrum,10677675,0.012316166266158578
2024-10-14,Ethereum,674280769,0.7777492816626527
2024-10-14,Mantle,22426683,0.02586806178558835
2024-10-14,Noble,8028926,0.009260966226700432
2024-10-14,Polygon,14866,1.7147190536583426e-05
2024-10-14,Solana,127738170,0.1473396165602371
2024-10-14,Sui,8216274,0.009477062813048328
2024-10-15,Aptos,15582922,0.018181404515220344
2024-10-15,Arbitrum,10654052,0.012430635867791183
2024-10-15,Ethereum,661986101,0.7723735693302264
2024-10-15,Mantle,22511527,0.02626536785862784
2024-10-15,Noble,9858283,0.011502170841163162
2024-10-15,Polygon,15088,1.7603953310274194e-05
2024-10-15,Solana,128217097,0.1495975470020478
2024-10-15,Sui,8255140,0.009631700631612996
2024-10-16,Aptos,15585025,0.017904567235815776
2024-10-16,Arbitrum,10655497,0.012241370319748176
2024-10-16,Ethereum,672501918,0.772591369410448
2024-10-16,Mantle,22532724,0.025886302515657166
2024-10-16,Noble,9859614,0.011327034880097436
2024-10-16,Polygon,14804,1.7007301134198806e-05
2024-10-16,Solana,131037195,0.1505396538196251
2024-10-16,Sui,8262913,0.009492694517474065
2024-10-17,Aptos,15587129,0.017405139936144624
2024-10-17,Arbitrum,10656936,0.011899911931859764
2024-10-17,Ethereum,700142325,0.7818037011076671
2024-10-17,Mantle,22532724,0.02516083714727224
2024-10-17,Noble,9860945,0.011011080207755108
2024-10-17,Polygon,15253,1.703203966849918e-05
2024-10-17,Solana,128489243,0.14347563651422215
2024-10-17,Sui,8262913,0.00922666111541058
2024-10-18,Aptos,15589233,0.017348794685492247
2024-10-18,Arbitrum,10658367,0.011861380272244693
2024-10-18,Ethereum,703270638,0.782649018524333
2024-10-18,Mantle,22511527,0.025052410210298047
2024-10-18,Noble,9862276,0.010975434227948081
2024-10-18,Polygon,15516,1.7267295853496943e-05
2024-10-18,Solana,128414598,0.14290879450721042
2024-10-18,Sui,8255140,0.009186900276620055
2024-10-19,Aptos,15591337,0.017441655714874483
2024-10-19,Arbitrum,10659794,0.011924856536644978
2024-10-19,Ethereum,698732044,0.7816548220591042
2024-10-19,Mantle,22490330,0.02515939414136921
2024-10-19,Noble,9863607,0.011034181186695274
2024-10-19,Polygon,15317,1.7134761475858835e-05
2024-10-19,Solana,128314020,0.1435418245549768
2024-10-19,Sui,8247366,0.009226131044859174
2024-10-20,Aptos,15593442,0.017302869780202658
2024-10-20,Arbitrum,10661248,0.011829985056438857
2024-10-20,Ethereum,705759155,0.7831278530519987
2024-10-20,Mantle,22532724,0.025002869101334212
2024-10-20,Noble,9864939,0.010946380850786032
2024-10-20,Polygon,15771,1.7499892538387365e-05
2024-10-20,Solana,128515342,0.14260380917723037
2024-10-20,Sui,8262913,0.009168733089470797
2024-10-21,Aptos,15595547,0.01723959724323316
2024-10-21,Arbitrum,10662665,0.011786701046107502
2024-10-21,Ethereum,708791475,0.783510803336181
2024-10-21,Mantle,22596316,0.02497837280223806
2024-10-21,Noble,9866270,0.010906351735722642
2024-10-21,Polygon,16167,1.7871291634166505e-05
2024-10-21,Solana,128820557,0.14240055314051892
2024-10-21,Sui,8286232,0.009159749404364618
2024-10-22,Aptos,15597652,0.017013693436025382
2024-10-22,Arbitrum,10664077,0.011632221109700951
2024-10-22,Ethereum,720918186,0.7863671409683667
2024-10-22,Mantle,22596316,0.024647735005727485
2024-10-22,Noble,9867602,0.010763437687718059
2024-10-22,Polygon,15615,1.703261638376958e-05
2024-10-22,Solana,128824806,0.14052023703564123
2024-10-22,Sui,8286232,0.00903850214043649
2024-10-23,Aptos,15599758,0.016979029123966594
2024-10-23,Arbitrum,10656909,0.01159915226136596
2024-10-23,Ethereum,723591927,0.78756916629092
2024-10-23,Mantle,22571335,0.024567006381240434
2024-10-23,Noble,9868934,0.010741507516238659
2024-10-23,Polygon,14667,1.5963800218004537e-05
2024-10-23,Solana,128223073,0.13956006822871833
2024-10-23,Sui,8239593,0.008968106397332015
2024-10-24,Aptos,15556985,0.01697234703751581
2024-10-24,Arbitrum,17730,1.934306120210023e-05
2024-10-24,Ethereum,732010805,0.7986085618563823
2024-10-24,Mantle,22592651,0.024648112296147263
2024-10-24,Noble,9841875,0.010737280906284275
2024-10-24,Polygon,14588,1.591520455816346e-05
2024-10-24,Solana,128325760,0.14000073488358858
2024-10-24,Sui,8247366,0.00899770475432152
2024-10-25,Aptos,15603970,0.017003691248682153
2024-10-25,Arbitrum,10659784,0.011615997461776845
2024-10-25,Ethereum,722360511,0.787158338505154
2024-10-25,Mantle,22592651,0.024619277151470435
2024-10-25,Noble,9871599,0.010757109987189126
2024-10-25,Polygon,13911,1.5158856942202365e-05
2024-10-25,Solana,128331538,0.13984324820033114
2024-10-25,Sui,8247366,0.008987178588454011
2024-10-26,Aptos,15606076,0.01725211138543412
2024-10-26,Arbitrum,10661200,0.011785679494473192
2024-10-26,Ethereum,709258111,0.7840664066991981
2024-10-26,Mantle,22592651,0.024975588453128097
2024-10-26,Noble,9872931,0.010914268603632678
2024-10-26,Polygon,14172,1.5666777641885912e-05
2024-10-26,Solana,128336830,0.14187302983873223
2024-10-26,Sui,8247366,0.00911724874775967
2024-10-27,Aptos,15610290,0.017360048466575538
2024-10-27,Arbitrum,10664074,0.011859410779117369
2024-10-27,Ethereum,703607803,0.7824752494374373
2024-10-27,Mantle,22635239,0.025172424477221168
2024-10-27,Noble,9875597,0.010982553338622664
2024-10-27,Polygon,14016,1.5587054392168417e-05
2024-10-27,Solana,128537811,0.14294562296712784
2024-10-27,Sui,8262913,0.009189103479505958
2024-10-28,Aptos,15610290,0.01732565833284649
2024-10-28,Arbitrum,10664067,0.011835909600691806
2024-10-28,Ethereum,705154655,0.7826420024449413
2024-10-28,Mantle,22635239,0.025122558081644982
2024-10-28,Noble,9875597,0.010960796977819362
2024-10-28,Polygon,13757,1.5268715807647978e-05
2024-10-28,Solana,128776085,0.14292690591600785
2024-10-28,Sui,8262913,0.009170899930240603
2024-10-29,Aptos,15612397,0.017232346534356662
2024-10-29,Arbitrum,10665500,0.011772157213410663
2024-10-29,Ethereum,710799186,0.7845520383250975
2024-10-29,Mantle,22571357,0.024913371442878182
2024-10-29,Noble,9876930,0.010901764825451426
2024-10-29,Polygon,13806,1.5238516946073566e-05
2024-10-29,Solana,128214908,0.14151854616089116
2024-10-29,Sui,8239593,0.009094536980968355
2024-10-30,Aptos,15614504,0.017155700112817886
2024-10-30,Arbitrum,10666934,0.011719790832114867
2024-10-30,Ethereum,713140330,0.7835293160663946
2024-10-30,Mantle,22656532,0.02489279637627055
2024-10-30,Noble,9878263,0.010853275753334512
2024-10-30,Polygon,13678,1.5028057640711676e-05
2024-10-30,Solana,129923269,0.14274706648645186
2024-10-30,Sui,8270686,0.00908702631497493
2024-10-31,Aptos,15616612,0.016651227459462806
2024-10-31,Arbitrum,10668370,0.011375159701202106
2024-10-31,Ethereum,740967969,0.7900578045990504
2024-10-31,Mantle,22635239,0.02413484520127051
2024-10-31,Noble,9879597,0.01053412973664367
2024-10-31,Polygon,12906,1.376103482572449e-05
2024-10-31,Solana,129821908,0.13842273338989625
2024-10-31,Sui,8262913,0.008810338877648507
2024-11-01,Aptos,15618659,0.016545288785216047
2024-11-01,Arbitrum,10669766,0.011302785965215034
2024-11-01,Ethereum,746686434,0.7909861328384954
2024-11-01,Mantle,22699120,0.024045822088200608
2024-11-01,Noble,9880892,0.010467109346297332
2024-11-01,Polygon,12951,1.3719361889988955e-05
2024-11-01,Solana,130140288,0.13786130086783932
2024-11-01,Sui,8286232,0.00877784074684634
2024-11-02,Aptos,15620706,0.016636285694695524
2024-11-02,Arbitrum,10671133,0.011364916366398121
2024-11-02,Ethereum,742029597,0.7902726272174756
2024-11-02,Mantle,22635239,0.02410686833051683
2024-11-02,Noble,9882187,0.010524677067759043
2024-11-02,Polygon,13390,1.4260550416349496e-05
2024-11-02,Solana,129838775,0.13828023875164738
2024-11-02,Sui,8262913,0.008800126021091087
2024-11-03,Aptos,15622754,0.016577356850428576
2024-11-03,Arbitrum,10672544,0.011324672358657148
2024-11-03,Ethereum,745616951,0.7911766562064229
2024-11-03,Mantle,22613945,0.023995733150567758
2024-11-03,Noble,9883482,0.010487396014735143
2024-11-03,Polygon,13556,1.4384317225017418e-05
2024-11-03,Solana,129736884,0.13766424426388954
2024-11-03,Sui,8255140,0.008759556838073937
2024-11-04,Aptos,15624801,0.016824945385531708
2024-11-04,Arbitrum,10673930,0.011493796900132582
2024-11-04,Ethereum,731990897,0.7882152780525887
2024-11-04,Mantle,22592651,0.024327997469495984
2024-11-04,Noble,9884777,0.010644028885434123
2024-11-04,Polygon,12778,1.3759480977474476e-05
2024-11-04,Solana,129641550,0.139599345837792
2024-11-04,Sui,8247366,0.008880847988047407
2024-11-05,Aptos,15626849,0.016776212337339967
2024-11-05,Arbitrum,10675335,0.011460511759743578
2024-11-05,Ethereum,735014022,0.7890747075110454
2024-11-05,Mantle,22763001,0.02443723224119476
2024-11-05,Noble,9886073,0.010613199105619024
2024-11-05,Polygon,13113,1.407746836099453e-05
2024-11-05,Solana,129200563,0.13870333545757496
2024-11-05,Sui,8309552,0.008920724119121393
2024-11-06,Aptos,15628897,0.016870203029940814
2024-11-06,Arbitrum,10676716,0.011524701110578538
2024-11-06,Ethereum,729289224,0.7872121286887991
2024-11-06,Mantle,22677826,0.024478984594861083
2024-11-06,Noble,11054587,0.011932584052613843
2024-11-06,Polygon,14186,1.5312705700392063e-05
2024-11-06,Solana,128800313,0.13903012033606243
2024-11-06,Sui,8278459,0.008935965481443816
2024-11-07,Aptos,15630946,0.016620571933411293
2024-11-07,Arbitrum,10678132,0.011354185538128081
2024-11-07,Ethereum,743705252,0.7907906941858651
2024-11-07,Mantle,22613945,0.024045678333909325
2024-11-07,Noble,11056036,0.011756015383610489
2024-11-07,Polygon,15760,1.675779659596815e-05
2024-11-07,Solana,128502558,0.1366383076792893
2024-11-07,Sui,8255140,0.008777789149190387
2024-11-08,Aptos,15632995,0.01639393283558878
2024-11-08,Arbitrum,10679499,0.011199324846181908
2024-11-08,Ethereum,756449469,0.7932697341937867
2024-11-08,Mantle,22656532,0.023759341309542277
2024-11-08,Noble,11057485,0.011595709358349464
2024-11-08,Polygon,16273,1.7065090152816924e-05
2024-11-08,Solana,128821241,0.1350916297709553
2024-11-08,Sui,8270686,0.008673262595442805
2024-11-09,Aptos,15635044,0.0161765425850434
2024-11-09,Arbitrum,10680917,0.011050836102400097
2024-11-09,Ethereum,769205464,0.7958458540343135
2024-11-09,Mantle,22720414,0.023507304784100146
2024-11-09,Noble,11058935,0.011441946244137653
2024-11-09,Polygon,16706,1.728458969643674e-05
2024-11-09,Solana,128921979,0.13338701723139193
2024-11-09,Sui,8286232,0.00857321442891682
2024-11-10,Aptos,15637093,0.01618347588782619
2024-11-10,Arbitrum,10682300,0.011055555177456941
2024-11-10,Ethereum,768933994,0.7958016717831689
2024-11-10,Mantle,22699120,0.023492260434524063
2024-11-10,Noble,11060384,0.011446849985102639
2024-11-10,Polygon,17255,1.7857914923473363e-05
2024-11-10,Solana,128921846,0.13342656375804895
2024-11-10,Sui,8286232,0.008575765058948859
2024-11-11,Aptos,15639143,0.015753846409120184
2024-11-11,Arbitrum,10683661,0.010762019023747488
2024-11-11,Ethereum,781625619,0.7873583578818539
2024-11-11,Mantle,22656532,0.022822703602832745
2024-11-11,Noble,25174450,0.025359088968882476
2024-11-11,Polygon,17938,1.8069564098672022e-05
2024-11-11,Solana,128650993,0.12959456819998358
2024-11-11,Sui,8270686,0.008331346349480951
2024-11-12,Aptos,15641192,0.016196990749554527
2024-11-12,Arbitrum,10685104,0.011064791650535847
2024-11-12,Ethereum,751207233,0.7779008533300693
2024-11-12,Mantle,22954645,0.023770322154750615
2024-11-12,Noble,26757817,0.027708637195123804
2024-11-12,Polygon,17253,1.7866073212454926e-05
2024-11-12,Solana,130042306,0.1346632678208118
2024-11-12,Sui,8379511,0.008677271025941655
2024-11-13,Aptos,15641192,0.01581049193340985
2024-11-13,Arbitrum,10685081,0.010800736092129733
2024-11-13,Ethereum,774814070,0.7832006412060828
2024-11-13,Mantle,22954645,0.023203105594943575
2024-11-13,Noble,26757817,0.027047443048723963
2024-11-13,Polygon,16412,1.6589643142998462e-05
2024-11-13,Solana,130043197,0.13145078183065126
2024-11-13,Sui,8379511,0.008470210650915804
2024-11-14,Aptos,15641192,0.015776100200763716
2024-11-14,Arbitrum,10685064,0.010777224671596202
2024-11-14,Ethereum,777043396,0.7837455403423038
2024-11-14,Mantle,22954645,0.023152633098101463
2024-11-14,Noble,26757817,0.02698860816654503
2024-11-14,Polygon,14481,1.4605901328189014e-05
2024-11-14,Solana,129972465,0.13109350177277124
2024-11-14,Sui,8379511,0.008451785846590322
2024-11-15,Aptos,15641192,0.015638933284504653
2024-11-15,Arbitrum,10685061,0.010683517990180197
2024-11-15,Ethereum,785739495,0.7856260278184282
2024-11-15,Mantle,22954645,0.022951330162335984
2024-11-15,Noble,26757817,0.026753952953328903
2024-11-15,Polygon,13765,1.3763012221907802e-05
2024-11-15,Solana,129972943,0.1299541738486252
2024-11-15,Sui,8379511,0.008378300930374926
2024-11-16,Aptos,15641192,0.01607756624837583
2024-11-16,Arbitrum,10685079,0.010983182451288199
2024-11-16,Ethereum,758452001,0.7796120840592399
2024-11-16,Mantle,22954645,0.023595057569490163
2024-11-16,Noble,26757817,0.027504334418976317
2024-11-16,Polygon,15221,1.564565129476887e-05
2024-11-16,Solana,129972724,0.13359883828495087
2024-11-16,Sui,8379511,0.008613291316383944
2024-11-17,Aptos,15641192,0.015995685977279895
2024-11-17,Arbitrum,10685093,0.01092726131525216
2024-11-17,Ethereum,763431613,0.7807341247825786
2024-11-17,Mantle,22954645,0.02347489201206264
2024-11-17,Noble,26757817,0.027364259589008406
2024-11-17,Polygon,15392,1.574084625789979e-05
2024-11-17,Solana,129972888,0.1329186101678293
2024-11-17,Sui,8379511,0.008569425309731038
2024-11-18,Aptos,15641192,0.016011180586548053
2024-11-18,Arbitrum,10685060,0.010937812491407378
2024-11-18,Ethereum,762485829,0.7805222455425903
2024-11-18,Mantle,22954645,0.023497631535697686
2024-11-18,Noble,26757817,0.027390766642900712
2024-11-18,Polygon,15070,1.5426477178931068e-05
2024-11-18,Solana,129972737,0.13304721043223022
2024-11-18,Sui,8379511,0.008577726291446704
2024-11-19,Aptos,15641192,0.01599675522163308
2024-11-19,Arbitrum,10685061,0.010927959029287409
2024-11-19,Ethereum,763367469,0.7807207114234375
2024-11-19,Mantle,22954645,0.023476461209892677
2024-11-19,Noble,26757817,0.02736608877470799
2024-11-19,Polygon,14049,1.4368368734858772e-05
2024-11-19,Solana,129973047,0.132927657832524
2024-11-19,Sui,8379511,0.008569998139782558
2024-11-20,Aptos,15641192,0.01585390545067617
2024-11-20,Arbitrum,10685053,0.010830365102446398
2024-11-20,Ethereum,772166475,0.7826676053098707
2024-11-20,Mantle,22954645,0.023266818250414455
